nKeypointsMaxUser;image_width;parallelismLevel;AspectRatioDenominator;delayRead;delayDisplay;NumeratorFrequency;imgDouble;Schedulability;Power;Latency;DurationII;Memory;AskedCuts;AskedPrecuts
80;320;1;12;0;1;4;0;true;29529761;2;25127414;294084;0;0
90;320;1;12;0;1;4;0;true;29616761;2;25205214;299644;0;0
100;320;1;12;0;1;4;0;true;29703761;2;25283014;305204;0;0
110;320;1;12;0;1;4;0;true;29790761;2;25360814;310764;0;0
120;320;1;12;0;1;4;0;true;29877761;2;25438614;316324;0;0
130;320;1;12;0;1;4;0;true;29964761;2;25516414;321884;0;0
140;320;1;12;0;1;4;0;true;30051761;2;25594214;327444;0;0
150;320;1;12;0;1;4;0;true;30138761;2;25672014;333004;0;0
160;320;1;12;0;1;4;0;true;30225761;2;25749814;338564;0;0
80;640;1;12;0;1;4;0;true;116936011;2;98642423;8184000;0;0
90;640;1;12;0;1;4;0;true;117023011;2;98720223;8184000;0;0
100;640;1;12;0;1;4;0;true;117110011;2;98798023;8184000;0;0
110;640;1;12;0;1;4;0;true;117197011;2;98875823;982764;0;0
120;640;1;12;0;1;4;0;true;117284011;2;98953623;988324;0;0
130;640;1;12;0;1;4;0;true;117371011;2;99031423;993884;0;0
140;640;1;12;0;1;4;0;true;117458011;2;99109223;999444;0;0
150;640;1;12;0;1;4;0;true;117545011;2;99187023;1005004;0;0
160;640;1;12;0;1;4;0;true;117632011;2;99264823;1010564;0;0
80;320;2;12;0;1;4;0;true;29529761;2;13283689;19200;0;0
90;320;2;12;0;1;4;0;true;29616761;2;13322739;19200;0;0
100;320;2;12;0;1;4;0;true;29703761;2;13361789;19200;0;0
110;320;2;12;0;1;4;0;true;29790761;2;13400839;19200;0;0
120;320;2;12;0;1;4;0;true;29877761;2;13439889;19200;0;0
130;320;2;12;0;1;4;0;true;29964761;2;13478939;19200;0;0
140;320;2;12;0;1;4;0;true;30051761;2;13517989;19200;0;0
150;320;2;12;0;1;4;0;true;30138761;2;13557039;19200;0;0
160;320;2;12;0;1;4;0;true;30225761;2;13596089;88964;0;0
80;640;2;12;0;1;4;0;true;116936011;2;52197454;1042884;0;0
90;640;2;12;0;1;4;0;true;117023011;2;52236504;1048444;0;0
100;640;2;12;0;1;4;0;true;117110011;2;52275554;1054004;0;0
110;640;2;12;0;1;4;0;true;117197011;2;52314604;1059564;0;0
120;640;2;12;0;1;4;0;true;117284011;2;52353654;1065124;0;0
130;640;2;12;0;1;4;0;true;117371011;2;52392704;1070684;0;0
140;640;2;12;0;1;4;0;true;117458011;2;52431754;1076244;0;0
150;640;2;12;0;1;4;0;true;117545011;2;52470804;1081804;0;0
160;640;2;12;0;1;4;0;true;117632011;2;52509854;1087364;0;0
80;320;4;12;0;1;4;0;true;29529775;2;8719634;8131584;0;0
90;320;4;12;0;1;4;0;true;29599375;2;8735374;8131584;0;0
100;320;4;12;0;1;4;0;true;29703775;2;8758984;8131584;0;0
110;320;4;12;0;1;4;0;true;29773375;2;8774724;19200;0;0
120;320;4;12;0;1;4;0;true;29877775;2;8798334;19200;0;0
130;320;4;12;0;1;4;0;true;29947375;2;8814074;19200;0;0
140;320;4;12;0;1;4;0;true;30051775;2;8837684;19200;0;0
150;320;4;12;0;1;4;0;true;30121375;2;8853424;19200;0;0
160;320;4;12;0;1;4;0;true;30225775;2;8877034;19200;0;0
80;640;4;12;0;1;4;0;true;116936011;2;34406220;1042884;0;0
90;640;4;12;0;1;4;0;true;117005611;2;34421960;1047332;0;0
100;640;4;12;0;1;4;0;true;117110011;2;34445570;1054004;0;0
110;640;4;12;0;1;4;0;true;117179611;2;34461310;1058452;0;0
120;640;4;12;0;1;4;0;true;117284011;2;34484920;1065124;0;0
130;640;4;12;0;1;4;0;true;117353611;2;34500660;1069572;0;0
140;640;4;12;0;1;4;0;true;117458011;2;34524270;1076244;0;0
150;640;4;12;0;1;4;0;true;117527611;2;34540010;1080692;0;0
160;640;4;12;0;1;4;0;true;117632011;2;34563620;1087364;0;0
80;320;5;12;0;1;4;0;true;29529761;2;10790945;8899680;0;0
90;320;5;12;0;1;4;0;true;29616761;2;10806745;50044;0;0
100;320;5;12;0;1;4;0;true;29703761;2;10822545;55604;0;0
110;320;5;12;0;1;4;0;true;29790761;2;10838345;19200;0;0
120;320;5;12;0;1;4;0;true;29877761;2;10854145;19200;0;0
130;320;5;12;0;1;4;0;true;29964761;2;10869945;19200;0;0
140;320;5;12;0;1;4;0;true;30051761;2;10885745;19200;0;0
150;320;5;12;0;1;4;0;true;30138761;2;10901545;83404;0;0
160;320;5;12;0;1;4;0;true;30225761;2;10917345;88964;0;0
80;640;5;12;0;1;4;0;true;116936011;2;42784477;307200;0;0
90;640;5;12;0;1;4;0;true;117023011;2;42800277;307200;0;0
100;640;5;12;0;1;4;0;true;117110011;2;42816077;307200;0;0
110;640;5;12;0;1;4;0;true;117197011;2;42831877;307200;0;0
120;640;5;12;0;1;4;0;true;117284011;2;42847677;307200;0;0
130;640;5;12;0;1;4;0;true;117371011;2;42863477;307200;0;0
140;640;5;12;0;1;4;0;true;117458011;2;42879277;307200;0;0
150;640;5;12;0;1;4;0;true;117545011;2;42895077;307200;0;0
160;640;5;12;0;1;4;0;true;117632011;2;42910877;307200;0;0
80;320;10;12;0;1;4;0;true;29529761;2;9102307;44484;0;0
90;320;10;12;0;1;4;0;true;29616761;2;9088805;19200;0;0
100;320;10;12;0;1;4;0;true;29703761;2;9129305;19200;0;0
110;320;10;12;0;1;4;0;true;29790761;2;9169805;19200;0;0
120;320;10;12;0;1;4;0;true;29877761;2;9210305;19200;0;0
130;320;10;12;0;1;4;0;true;29964761;2;9243079;19200;0;0
140;320;10;12;0;1;4;0;true;30051761;2;9259879;76800;0;0
150;320;10;12;0;1;4;0;true;30138761;2;9275679;76800;0;0
160;320;10;12;0;1;4;0;true;30225761;2;9291479;76800;0;0
80;640;10;12;0;1;4;0;true;116936011;2;36189014;33172320;0;0
90;640;10;12;0;1;4;0;true;117023011;2;36197064;33172320;0;0
100;640;10;12;0;1;4;0;true;117110011;2;36205114;33172320;0;0
110;640;10;12;0;1;4;0;true;117197011;2;36213164;33172320;0;0
120;640;10;12;0;1;4;0;true;117284011;2;36221214;33172320;0;0
130;640;10;12;0;1;4;0;true;117371011;2;36229264;33172320;0;0
140;640;10;12;0;1;4;0;true;117458011;2;36237314;33172320;0;0
150;640;10;12;0;1;4;0;true;117545011;2;36245364;33172320;0;0
160;640;10;12;0;1;4;0;true;117632011;2;36253414;33172320;0;0
80;320;1;9;1;1;4;0;true;22151327;3;18613939;4996864;0;0
90;320;1;9;1;1;4;0;true;22238327;3;18691739;32;0;0
100;320;1;9;1;1;4;0;true;22325327;3;18769539;55600;0;0
110;320;1;9;1;1;4;0;true;22412327;3;18847339;14400;0;0
120;320;1;9;1;1;4;0;true;22499327;3;18925139;66720;0;0
130;320;1;9;1;1;4;0;true;22586327;3;19002939;5083264;0;0
140;320;1;9;1;1;4;0;true;22673327;3;19080739;77840;0;0
150;320;1;9;1;1;4;0;true;22760327;3;19158539;83400;0;0
160;320;1;9;1;1;4;0;true;22847327;3;19236339;5083264;0;0
80;640;1;9;1;1;4;0;true;87195261;3;72585816;921600;0;0
90;640;1;9;1;1;4;0;true;87282261;3;72663616;921600;0;0
100;640;1;9;1;1;4;0;true;87369261;3;72741416;921600;0;0
110;640;1;9;1;1;4;0;true;87456261;3;72819216;921600;0;0
120;640;1;9;1;1;4;0;true;87543261;3;72897016;921600;0;0
130;640;1;9;1;1;4;0;true;87630261;3;72974816;921600;0;0
140;640;1;9;1;1;4;0;true;87717261;3;73052616;921600;0;0
150;640;1;9;1;1;4;0;true;87804261;3;73130416;921600;0;0
160;640;1;9;1;1;4;0;true;87891261;3;73208216;921600;0;0
80;320;2;9;1;1;4;0;true;22151330;3;9833646;44480;0;0
90;320;2;9;1;1;4;0;true;22238330;3;9872696;50040;0;0
100;320;2;9;1;1;4;0;true;22325330;3;9911746;55600;0;0
110;320;2;9;1;1;4;0;true;22412330;3;9950796;61160;0;0
120;320;2;9;1;1;4;0;true;22499330;3;9989846;66720;0;0
130;320;2;9;1;1;4;0;true;22586330;3;10028896;72280;0;0
140;320;2;9;1;1;4;0;true;22673330;3;10067946;77840;0;0
150;320;2;9;1;1;4;0;true;22760330;3;10106996;230400;0;0
160;320;2;9;1;1;4;0;true;22847330;3;10146046;230400;0;0
80;640;2;9;1;1;4;0;true;87195261;3;38394592;102080;0;0
90;640;2;9;1;1;4;0;true;87282261;3;38433642;107640;0;0
100;640;2;9;1;1;4;0;true;87369261;3;38472692;113200;0;0
110;640;2;9;1;1;4;0;true;87456261;3;38511742;118760;0;0
120;640;2;9;1;1;4;0;true;87543261;3;38550792;124320;0;0
130;640;2;9;1;1;4;0;true;87630261;3;38589842;129880;0;0
140;640;2;9;1;1;4;0;true;87717261;3;38628892;135440;0;0
150;640;2;9;1;1;4;0;true;87804261;3;38667942;141000;0;0
160;640;2;9;1;1;4;0;true;87891261;3;38706992;146560;0;0
80;320;4;9;1;1;4;0;true;22151342;3;6461857;57600;0;0
90;320;4;9;1;1;4;0;true;22220942;3;6477597;57600;0;0
100;320;4;9;1;1;4;0;true;22325342;3;6501207;57600;0;0
110;320;4;9;1;1;4;0;true;22394942;3;6516947;57600;0;0
120;320;4;9;1;1;4;0;true;22499342;3;6540558;57600;0;0
130;320;4;9;1;1;4;0;true;22568942;3;6556298;57600;0;0
140;320;4;9;1;1;4;0;true;22673342;3;6579907;77840;0;0
150;320;4;9;1;1;4;0;true;22742942;3;6595647;82288;0;0
160;320;4;9;1;1;4;0;true;22847342;3;6619257;57600;0;0
80;640;4;9;1;1;4;0;true;87195275;3;25372421;57600;0;0
90;640;4;9;1;1;4;0;true;87264875;3;25388161;57600;0;0
100;640;4;9;1;1;4;0;true;87369275;3;25411771;57600;0;0
110;640;4;9;1;1;4;0;true;87438875;3;25427511;57600;0;0
120;640;4;9;1;1;4;0;true;87543275;3;25451121;66720;0;0
130;640;4;9;1;1;4;0;true;87612875;3;25466861;71168;0;0
140;640;4;9;1;1;4;0;true;87717275;3;25490471;77840;0;0
150;640;4;9;1;1;4;0;true;87786875;3;25506211;82288;0;0
160;640;4;9;1;1;4;0;true;87891275;3;25529821;88960;0;0
80;320;5;9;1;1;4;0;true;22151341;3;7953593;44480;0;0
90;320;5;9;1;1;4;0;true;22238341;3;7969393;50040;0;0
100;320;5;9;1;1;4;0;true;22325341;3;7985193;6955680;0;0
110;320;5;9;1;1;4;0;true;22412341;3;8000993;4;0;0
120;320;5;9;1;1;4;0;true;22499341;3;8016793;4;0;0
130;320;5;9;1;1;4;0;true;22586341;3;8032593;4;0;0
140;320;5;9;1;1;4;0;true;22673341;3;8048393;77840;0;0
150;320;5;9;1;1;4;0;true;22760341;3;8064193;4;0;0
160;320;5;9;1;1;4;0;true;22847341;3;8079993;4;0;0
80;640;5;9;1;1;4;0;true;87195261;3;31432359;57600;0;0
90;640;5;9;1;1;4;0;true;87282261;3;31448159;57600;0;0
100;640;5;9;1;1;4;0;true;87369261;3;31463959;57600;0;0
110;640;5;9;1;1;4;0;true;87456261;3;31479759;57600;0;0
120;640;5;9;1;1;4;0;true;87543261;3;31495559;57600;0;0
130;640;5;9;1;1;4;0;true;87630261;3;31511359;57600;0;0
140;640;5;9;1;1;4;0;true;87717261;3;31527159;57600;0;0
150;640;5;9;1;1;4;0;true;87804261;3;31542959;83400;0;0
160;640;5;9;1;1;4;0;true;87891261;3;31558759;88960;0;0
80;320;10;9;1;1;4;0;true;22151356;3;6734859;6653760;0;0
90;320;10;9;1;1;4;0;true;22238356;3;6771616;6473760;0;0
100;320;10;9;1;1;4;0;true;22325356;3;6800897;14400;0;0
110;320;10;9;1;1;4;0;true;22412356;3;6816697;14400;0;0
120;320;10;9;1;1;4;0;true;22499356;3;6832497;14400;0;0
130;320;10;9;1;1;4;0;true;22586356;3;6848297;14400;0;0
140;320;10;9;1;1;4;0;true;22673356;3;6858471;14400;0;0
150;320;10;9;1;1;4;0;true;22760356;3;6874271;14400;0;0
160;320;10;9;1;1;4;0;true;22847356;3;6890071;14400;0;0
80;640;10;9;1;1;4;0;true;87195261;3;26609612;57600;0;0
90;640;10;9;1;1;4;0;true;87282261;3;26617662;57600;0;0
100;640;10;9;1;1;4;0;true;87369261;3;26625712;57600;0;0
110;640;10;9;1;1;4;0;true;87456261;3;26633762;57600;0;0
120;640;10;9;1;1;4;0;true;87543261;3;26641812;57600;0;0
130;640;10;9;1;1;4;0;true;87630261;3;26649862;57600;0;0
140;640;10;9;1;1;4;0;true;87717261;3;26657912;57600;0;0
150;640;10;9;1;1;4;0;true;87804261;3;26665962;57600;0;0
160;640;10;9;1;1;4;0;true;87891261;3;26674012;57600;0;0
80;320;1;12;1;1;4;0;true;29529761;3;24610812;307200;0;0
90;320;1;12;1;1;4;0;true;29616761;3;24688612;307200;0;0
100;320;1;12;1;1;4;0;true;29703761;3;24766412;307200;0;0
110;320;1;12;1;1;4;0;true;29790761;3;24844212;307200;0;0
120;320;1;12;1;1;4;0;true;29877761;3;24922012;307200;0;0
130;320;1;12;1;1;4;0;true;29964761;3;24999812;307200;0;0
140;320;1;12;1;1;4;0;true;30051761;3;25077612;307200;0;0
150;320;1;12;1;1;4;0;true;30138761;3;25155412;19200;0;0
160;320;1;12;1;1;4;0;true;30225761;3;25233212;88960;0;0
80;640;1;12;1;1;4;0;true;116936011;3;96573318;26865664;0;0
90;640;1;12;1;1;4;0;true;117023011;3;96651118;26865664;0;0
100;640;1;12;1;1;4;0;true;117110011;3;96728918;26865664;0;0
110;640;1;12;1;1;4;0;true;117197011;3;96806718;26865664;0;0
120;640;1;12;1;1;4;0;true;117284011;3;96884518;26865664;0;0
130;640;1;12;1;1;4;0;true;117371011;3;96962318;26865664;0;0
140;640;1;12;1;1;4;0;true;117458011;3;97040118;26865664;0;0
150;640;1;12;1;1;4;0;true;117545011;3;97117918;26865664;0;0
160;640;1;12;1;1;4;0;true;117632011;3;97195718;26865664;0;0
80;320;2;12;1;1;4;0;true;29529761;3;13007084;63680;0;0
90;320;2;12;1;1;4;0;true;29616761;3;13046134;69240;0;0
100;320;2;12;1;1;4;0;true;29703761;3;13085184;74800;0;0
110;320;2;12;1;1;4;0;true;29790761;3;13124234;61160;0;0
120;320;2;12;1;1;4;0;true;29877761;3;13163284;66720;0;0
130;320;2;12;1;1;4;0;true;29964761;3;13202334;72280;0;0
140;320;2;12;1;1;4;0;true;30051761;3;13241384;77840;0;0
150;320;2;12;1;1;4;0;true;30138761;3;13280434;19200;0;0
160;320;2;12;1;1;4;0;true;30225761;3;13319484;19200;0;0
80;640;2;12;1;1;4;0;true;116936011;3;51088346;44480;0;0
90;640;2;12;1;1;4;0;true;117023011;3;51127396;50040;0;0
100;640;2;12;1;1;4;0;true;117110011;3;51166446;55600;0;0
110;640;2;12;1;1;4;0;true;117197011;3;51205496;61160;0;0
120;640;2;12;1;1;4;0;true;117284011;3;51244546;66720;0;0
130;640;2;12;1;1;4;0;true;117371011;3;51283596;72280;0;0
140;640;2;12;1;1;4;0;true;117458011;3;51322646;77840;0;0
150;640;2;12;1;1;4;0;true;117545011;3;51361696;83400;0;0
160;640;2;12;1;1;4;0;true;117632011;3;51400746;88960;0;0
80;320;4;12;1;1;4;0;true;29529775;3;8563029;44480;0;0
90;320;4;12;1;1;4;0;true;29599375;3;8578769;48928;0;0
100;320;4;12;1;1;4;0;true;29703775;3;8602379;55600;0;0
110;320;4;12;1;1;4;0;true;29773375;3;8618119;60048;0;0
120;320;4;12;1;1;4;0;true;29877775;3;8641729;66720;0;0
130;320;4;12;1;1;4;0;true;29947375;3;8657469;71168;0;0
140;320;4;12;1;1;4;0;true;30051775;3;8681079;77840;0;0
150;320;4;12;1;1;4;0;true;30121375;3;8696819;9437184;0;0
160;320;4;12;1;1;4;0;true;30225775;3;8720429;4;0;0
80;640;4;12;1;1;4;0;true;116936011;3;33777112;44480;0;0
90;640;4;12;1;1;4;0;true;117005611;3;33792852;48928;0;0
100;640;4;12;1;1;4;0;true;117110011;3;33816462;55600;0;0
110;640;4;12;1;1;4;0;true;117179611;3;33832202;60048;0;0
120;640;4;12;1;1;4;0;true;117284011;3;33855812;66720;0;0
130;640;4;12;1;1;4;0;true;117353611;3;33871552;71168;0;0
140;640;4;12;1;1;4;0;true;117458011;3;33895162;77840;0;0
150;640;4;12;1;1;4;0;true;117527611;3;33910902;82288;0;0
160;640;4;12;1;1;4;0;true;117632011;3;33934512;88960;0;0
80;320;5;12;1;1;4;0;true;29529761;3;10562340;19200;0;0
90;320;5;12;1;1;4;0;true;29616761;3;10578140;4;0;0
100;320;5;12;1;1;4;0;true;29703761;3;10593940;4;0;0
110;320;5;12;1;1;4;0;true;29790761;3;10609740;4;0;0
120;320;5;12;1;1;4;0;true;29877761;3;10625540;4;0;0
130;320;5;12;1;1;4;0;true;29964761;3;10641340;4;0;0
140;320;5;12;1;1;4;0;true;30051761;3;10657140;9341280;0;0
150;320;5;12;1;1;4;0;true;30138761;3;10672940;4;0;0
160;320;5;12;1;1;4;0;true;30225761;3;10688740;4;0;0
80;640;5;12;1;1;4;0;true;116936011;3;41867369;76800;0;0
90;640;5;12;1;1;4;0;true;117023011;3;41883169;76800;0;0
100;640;5;12;1;1;4;0;true;117110011;3;41898969;76800;0;0
110;640;5;12;1;1;4;0;true;117197011;3;41914769;76800;0;0
120;640;5;12;1;1;4;0;true;117284011;3;41930569;76800;0;0
130;640;5;12;1;1;4;0;true;117371011;3;41946369;76800;0;0
140;640;5;12;1;1;4;0;true;117458011;3;41962169;76800;0;0
150;640;5;12;1;1;4;0;true;117545011;3;41977969;76800;0;0
160;640;5;12;1;1;4;0;true;117632011;3;41993769;76800;0;0
80;320;10;12;1;1;4;0;true;29529761;3;8912826;9296160;0;0
90;320;10;12;1;1;4;0;true;29616761;3;8936051;8799360;0;0
100;320;10;12;1;1;4;0;true;29703761;3;8958926;9418560;0;0
110;320;10;12;1;1;4;0;true;29790761;3;8990226;9418560;0;0
120;320;10;12;1;1;4;0;true;29877761;3;9028802;9418560;0;0
130;320;10;12;1;1;4;0;true;29964761;3;9061576;19200;0;0
140;320;10;12;1;1;4;0;true;30051761;3;9078376;19200;0;0
150;320;10;12;1;1;4;0;true;30138761;3;9094176;19200;0;0
160;320;10;12;1;1;4;0;true;30225761;3;9109976;19200;0;0
80;640;10;12;1;1;4;0;true;116936011;3;35458008;76800;0;0
90;640;10;12;1;1;4;0;true;117023011;3;35466058;76800;0;0
100;640;10;12;1;1;4;0;true;117110011;3;35474108;76800;0;0
110;640;10;12;1;1;4;0;true;117197011;3;35482158;76800;0;0
120;640;10;12;1;1;4;0;true;117284011;3;35490208;76800;0;0
130;640;10;12;1;1;4;0;true;117371011;3;35498258;76800;0;0
140;640;10;12;1;1;4;0;true;117458011;3;35506308;76800;0;0
150;640;10;12;1;1;4;0;true;117545011;3;35514358;76800;0;0
160;640;10;12;1;1;4;0;true;117632011;3;35522408;76800;0;0
80;320;1;9;0;0;5;0;true;34610866;1;15439812;1512032;0;0
90;320;1;9;0;0;5;0;true;34746804;1;15509412;1512032;0;0
100;320;1;9;0;0;5;0;true;34882742;1;15579012;1512032;0;0
110;320;1;9;0;0;5;0;true;35018678;1;15648612;1512032;0;0
120;320;1;9;0;0;5;0;true;35154616;1;15718212;1512032;0;0
130;320;1;9;0;0;5;0;true;35290554;1;15787812;1512032;0;0
140;320;1;9;0;0;5;0;true;35426492;1;15857412;1512032;0;0
150;320;1;9;0;0;5;0;true;35562428;1;15927012;1512032;0;0
160;320;1;9;0;0;5;0;true;35698366;1;15996612;1512032;0;0
80;640;1;9;0;0;5;0;true;136242031;1;60088820;172800;0;0
90;640;1;9;0;0;5;0;true;136377969;1;60158420;172800;0;0
100;640;1;9;0;0;5;0;true;136513907;1;60228020;172800;0;0
110;640;1;9;0;0;5;0;true;136649843;1;60297620;172800;0;0
120;640;1;9;0;0;5;0;true;136785781;1;60367220;172800;0;0
130;640;1;9;0;0;5;0;true;136921719;1;60436820;172800;0;0
140;640;1;9;0;0;5;0;true;137057657;1;60506420;172800;0;0
150;640;1;9;0;0;5;0;true;137193593;1;60576020;172800;0;0
160;640;1;9;0;0;5;0;true;137329531;1;60645620;172800;0;0
80;320;2;9;0;0;5;0;true;34610877;1;8271586;6105792;0;0
90;320;2;9;0;0;5;0;true;34746815;1;8310186;6105792;0;0
100;320;2;9;0;0;5;0;true;34882753;1;8348786;6105792;0;0
110;320;2;9;0;0;5;0;true;35018690;1;8387386;6105792;0;0
120;320;2;9;0;0;5;0;true;35154628;1;8425986;6105792;0;0
130;320;2;9;0;0;5;0;true;35290564;1;8464586;6105792;0;0
140;320;2;9;0;0;5;0;true;35426502;1;8503186;6105792;0;0
150;320;2;9;0;0;5;0;true;35562439;1;8541786;6105792;0;0
160;320;2;9;0;0;5;0;true;35698377;1;8580386;6105792;0;0
80;640;2;9;0;0;5;0;true;136242025;1;32159849;24624192;0;0
90;640;2;9;0;0;5;0;true;136377963;1;32198449;24624192;0;0
100;640;2;9;0;0;5;0;true;136513901;1;32237049;24624192;0;0
110;640;2;9;0;0;5;0;true;136649838;1;32275649;24624192;0;0
120;640;2;9;0;0;5;0;true;136785776;1;32314249;24624192;0;0
130;640;2;9;0;0;5;0;true;136921712;1;32352849;24624192;0;0
140;640;2;9;0;0;5;0;true;137057650;1;32391449;24624192;0;0
150;640;2;9;0;0;5;0;true;137193587;1;32430049;24624192;0;0
160;640;2;9;0;0;5;0;true;137329525;1;32468649;24624192;0;0
80;320;4;9;0;0;5;0;true;34610883;1;5502156;14400;0;0
90;320;4;9;0;0;5;0;true;34719630;1;5520636;14400;0;0
100;320;4;9;0;0;5;0;true;34882755;1;5548356;14400;0;0
110;320;4;9;0;0;5;0;true;34991506;1;5566836;14400;0;0
120;320;4;9;0;0;5;0;true;35154630;1;5594556;14400;0;0
130;320;4;9;0;0;5;0;true;35263381;1;5613036;14400;0;0
140;320;4;9;0;0;5;0;true;35426506;1;5640756;14400;0;0
150;320;4;9;0;0;5;0;true;35535257;1;5659236;14400;0;0
160;320;4;9;0;0;5;0;true;35698381;1;5686956;14400;0;0
80;640;4;9;0;0;5;0;true;136242011;1;21454111;24624384;0;0
90;640;4;9;0;0;5;0;true;136350758;1;21472591;24624384;0;0
100;640;4;9;0;0;5;0;true;136513883;1;21500311;24624384;0;0
110;640;4;9;0;0;5;0;true;136622634;1;21518791;24624384;0;0
120;640;4;9;0;0;5;0;true;136785758;1;21546511;24624384;0;0
130;640;4;9;0;0;5;0;true;136894509;1;21564991;24624384;0;0
140;640;4;9;0;0;5;0;true;137057634;1;21592711;24624384;0;0
150;640;4;9;0;0;5;0;true;137166385;1;21611191;24624384;0;0
160;640;4;9;0;0;5;0;true;137329509;1;21638911;24624384;0;0
80;320;5;9;0;0;5;0;true;34610848;1;6738741;57600;0;0
90;320;5;9;0;0;5;0;true;34746787;1;6758741;57600;0;0
100;320;5;9;0;0;5;0;true;34882726;1;6778741;57600;0;0
110;320;5;9;0;0;5;0;true;35018659;1;6798741;57600;0;0
120;320;5;9;0;0;5;0;true;35154598;1;6818741;57600;0;0
130;320;5;9;0;0;5;0;true;35290537;1;6838741;57600;0;0
140;320;5;9;0;0;5;0;true;35426476;1;6858741;57600;0;0
150;320;5;9;0;0;5;0;true;35562409;1;6878741;57600;0;0
160;320;5;9;0;0;5;0;true;35698348;1;6898741;57600;0;0
80;640;5;9;0;0;5;0;true;136242032;1;26474866;24624480;0;0
90;640;5;9;0;0;5;0;true;136377971;1;26494866;24624480;0;0
100;640;5;9;0;0;5;0;true;136513910;1;26514866;24624480;0;0
110;640;5;9;0;0;5;0;true;136649843;1;26534866;24624480;0;0
120;640;5;9;0;0;5;0;true;136785782;1;26554866;24624480;0;0
130;640;5;9;0;0;5;0;true;136921721;1;26574866;24624480;0;0
140;640;5;9;0;0;5;0;true;137057660;1;26594866;24624480;0;0
150;640;5;9;0;0;5;0;true;137193593;1;26614866;24624480;0;0
160;640;5;9;0;0;5;0;true;137329532;1;26634866;24624480;0;0
80;320;10;9;0;0;5;0;true;34610883;1;5736424;14400;0;0
90;320;10;9;0;0;5;0;true;34746817;1;5768824;14400;0;0
100;320;10;9;0;0;5;0;true;34882761;1;5798724;14400;0;0
110;320;10;9;0;0;5;0;true;35018694;1;5818724;14400;0;0
120;320;10;9;0;0;5;0;true;35154638;1;5838724;14400;0;0
130;320;10;9;0;0;5;0;true;35290572;1;5858724;14400;0;0
140;320;10;9;0;0;5;0;true;35426506;1;5878724;14400;0;0
150;320;10;9;0;0;5;0;true;35562449;1;5898724;14400;0;0
160;320;10;9;0;0;5;0;true;35698383;1;5918724;14400;0;0
80;640;10;9;0;0;5;0;true;136242057;1;22505193;230400;0;0
90;640;10;9;0;0;5;0;true;136377991;1;22518993;230400;0;0
100;640;10;9;0;0;5;0;true;136513935;1;22532793;230400;0;0
110;640;10;9;0;0;5;0;true;136649868;1;22546593;230400;0;0
120;640;10;9;0;0;5;0;true;136785812;1;22560393;230400;0;0
130;640;10;9;0;0;5;0;true;136921746;1;22574193;230400;0;0
140;640;10;9;0;0;5;0;true;137057680;1;22587993;230400;0;0
150;640;10;9;0;0;5;0;true;137193623;1;22601793;230400;0;0
160;640;10;9;0;0;5;0;true;137329557;1;22615593;230400;0;0
80;320;1;12;0;0;5;0;true;46139690;1;20400813;57600;0;0
90;320;1;12;0;0;5;0;true;46275628;1;20470413;57600;0;0
100;320;1;12;0;0;5;0;true;46411566;1;20540013;57600;0;0
110;320;1;12;0;0;5;0;true;46547502;1;20609613;57600;0;0
120;320;1;12;0;0;5;0;true;46683440;1;20679213;57600;0;0
130;320;1;12;0;0;5;0;true;46819378;1;20748813;57600;0;0
140;320;1;12;0;0;5;0;true;46955316;1;20818413;57600;0;0
150;320;1;12;0;0;5;0;true;47091252;1;20888013;57600;0;0
160;320;1;12;0;0;5;0;true;47227190;1;20957613;57600;0;0
80;640;1;12;0;0;5;0;true;182711952;1;79932823;24715264;0;0
90;640;1;12;0;0;5;0;true;182847890;1;80002423;24715264;0;0
100;640;1;12;0;0;5;0;true;182983828;1;80072023;24715264;0;0
110;640;1;12;0;0;5;0;true;183119764;1;80141623;24715264;0;0
120;640;1;12;0;0;5;0;true;183255702;1;80211223;24715264;0;0
130;640;1;12;0;0;5;0;true;183391640;1;80280823;24715264;0;0
140;640;1;12;0;0;5;0;true;183527578;1;80350423;24715264;0;0
150;640;1;12;0;0;5;0;true;183663514;1;80420023;24715264;0;0
160;640;1;12;0;0;5;0;true;183799452;1;80489623;24715264;0;0
80;320;2;12;0;0;5;0;true;46139688;1;10925838;8208192;0;0
90;320;2;12;0;0;5;0;true;46275626;1;10964438;8208192;0;0
100;320;2;12;0;0;5;0;true;46411564;1;11003038;8208192;0;0
110;320;2;12;0;0;5;0;true;46547501;1;11041638;8208192;0;0
120;320;2;12;0;0;5;0;true;46683439;1;11080238;8208192;0;0
130;320;2;12;0;0;5;0;true;46819375;1;11118838;8208192;0;0
140;320;2;12;0;0;5;0;true;46955313;1;11157438;8208192;0;0
150;320;2;12;0;0;5;0;true;47091250;1;11196038;8208192;0;0
160;320;2;12;0;0;5;0;true;47227188;1;11234638;8208192;0;0
80;640;2;12;0;0;5;0;true;182711960;1;42776854;32899392;0;0
90;640;2;12;0;0;5;0;true;182847898;1;42815454;32899392;0;0
100;640;2;12;0;0;5;0;true;182983836;1;42854054;32899392;0;0
110;640;2;12;0;0;5;0;true;183119773;1;42892654;32899392;0;0
120;640;2;12;0;0;5;0;true;183255711;1;42931254;32899392;0;0
130;640;2;12;0;0;5;0;true;183391647;1;42969854;32899392;0;0
